code_insee;val_ind;conc_pm10;conc_pm25;conc_no2;conc_so2;conc_o3;poll_resp;date_run;date_ech
37270;4;14.9;9.3;12.2;0.1;143.6;o3;16/06/2023;17/06/2023
36030;4;13.6;8;8;0.2;143.5;o3;16/06/2023;17/06/2023
41089;4;15;9.1;12.4;0.1;143.9;o3;16/06/2023;17/06/2023
45341;4;16;9.7;15.2;0.1;137.7;o3;16/06/2023;17/06/2023
18240;4;13.5;8.4;12;0.3;150.8;o3;16/06/2023;17/06/2023
41110;4;14.5;9.4;11;0;151.8;o3;16/06/2023;17/06/2023
41067;4;13.7;8.9;10;0;143.4;o3;16/06/2023;17/06/2023
37029;4;13.2;7.9;9.6;0.1;142.7;o3;16/06/2023;17/06/2023
41225;4;15.2;9.4;11.4;0.1;141;o3;16/06/2023;17/06/2023
37089;4;14.6;9.4;9.4;0.3;138.7;o3;16/06/2023;17/06/2023
36173;4;12.9;7.3;7.9;0.1;138.6;o3;16/06/2023;17/06/2023
18169;4;13.9;9.2;12.6;0.1;149.7;o3;16/06/2023;17/06/2023
37046;4;12.7;7.9;8.9;0;137.7;o3;16/06/2023;17/06/2023
37224;4;15.7;9.9;12.3;0.1;143.9;o3;16/06/2023;17/06/2023
37178;4;14;9.1;9;0.2;137.7;o3;16/06/2023;17/06/2023
37019;4;12.9;7.7;8.9;0.1;141.2;o3;16/06/2023;17/06/2023
28407;4;16.8;9.9;14.2;0;132.4;o3;16/06/2023;17/06/2023
37161;4;13.7;8.6;9.8;0;139.8;o3;16/06/2023;17/06/2023
45323;4;14;7.9;15.1;0.1;144;o3;16/06/2023;17/06/2023
28239;4;17.7;10.3;21.2;0.2;134.9;o3;16/06/2023;17/06/2023
45089;4;16.7;10.4;21.2;0.2;141.8;o3;16/06/2023;17/06/2023
41116;4;14.5;9.1;13;0.1;142.3;o3;16/06/2023;17/06/2023
18099;4;13.7;8.6;11.1;0.2;151.3;o3;16/06/2023;17/06/2023
36094;4;11.6;6.7;9.6;0;135.2;o3;16/06/2023;17/06/2023
41256;4;15.5;10.2;15.6;0.1;155.2;o3;16/06/2023;17/06/2023
28088;4;16.1;9.6;15.8;0.1;136.1;o3;16/06/2023;17/06/2023
36148;4;13.3;7.5;8.2;0;136.8;o3;16/06/2023;17/06/2023
18243;4;14.7;8.4;14.3;0;148.3;o3;16/06/2023;17/06/2023
18092;4;14.8;9;10.3;0.1;150.7;o3;16/06/2023;17/06/2023
45332;4;15.7;8.8;15.1;0.1;144.6;o3;16/06/2023;17/06/2023
37043;4;14.5;8.9;10.4;0;140.2;o3;16/06/2023;17/06/2023
28077;4;18.3;10.4;15;0.2;135.9;o3;16/06/2023;17/06/2023
37003;4;13.9;8.7;10;0.1;142;o3;16/06/2023;17/06/2023
18031;4;14.3;9;11.2;0.1;150;o3;16/06/2023;17/06/2023
37115;4;13.7;8.3;12;0.1;142.8;o3;16/06/2023;17/06/2023
18033;4;16.2;10.2;17.7;0.2;152.7;o3;16/06/2023;17/06/2023
37143;4;13.2;7.8;10;0.1;142.5;o3;16/06/2023;17/06/2023
36177;4;12.2;7.1;9.4;0;136;o3;16/06/2023;17/06/2023
37012;4;13.8;8.8;8.9;0.2;137;o3;16/06/2023;17/06/2023
36210;4;13;7.8;11;0.2;145.6;o3;16/06/2023;17/06/2023
37272;4;14.6;9.1;11;0.2;140.9;o3;16/06/2023;17/06/2023
36040;4;14.1;8.4;9.6;0.1;142.3;o3;16/06/2023;17/06/2023
28219;4;16.3;9.8;16.4;0.1;133.4;o3;16/06/2023;17/06/2023
18110;4;13.6;8.3;12.9;0.7;151.5;o3;16/06/2023;17/06/2023
36198;4;14.4;8.6;11.2;0.1;144.6;o3;16/06/2023;17/06/2023
28113;4;17.4;10.4;19;0.1;134.7;o3;16/06/2023;17/06/2023
45218;4;15.4;9;14.1;0.1;144.7;o3;16/06/2023;17/06/2023
36182;4;11;6.6;9.7;0;132.5;o3;16/06/2023;17/06/2023
28065;4;16.1;9.4;13.6;0;136.9;o3;16/06/2023;17/06/2023
41071;4;15.3;9.9;11;0;145.4;o3;16/06/2023;17/06/2023
41285;4;14.6;9.4;9.7;0;148.4;o3;16/06/2023;17/06/2023
18057;4;13.9;8.5;11;0.2;139.8;o3;16/06/2023;17/06/2023
45001;4;14.6;8.2;13.9;0.1;144.2;o3;16/06/2023;17/06/2023
18082;4;13.6;8.9;12.8;0.3;152.2;o3;16/06/2023;17/06/2023
18013;4;14.4;9.5;10.9;0.1;148.3;o3;16/06/2023;17/06/2023
37175;4;15.9;10.1;13.5;0.1;143.9;o3;16/06/2023;17/06/2023
45161;4;16.3;8.4;16.2;0.1;145.6;o3;16/06/2023;17/06/2023
36131;4;13.8;8;8;0.1;142.9;o3;16/06/2023;17/06/2023
37184;4;12.6;7.5;8.2;0;141.2;o3;16/06/2023;17/06/2023
37166;4;15;9.2;11.5;0.1;143.3;o3;16/06/2023;17/06/2023
18219;4;15;9.7;10.8;0.1;150;o3;16/06/2023;17/06/2023
18180;4;15.4;9.7;14.4;0.1;152.1;o3;16/06/2023;17/06/2023
45084;4;16.2;9.5;13.7;0.1;142.4;o3;16/06/2023;17/06/2023
37031;4;15;9.6;11;0.4;141.9;o3;16/06/2023;17/06/2023
37204;4;16.1;10.1;15.2;0.2;141.4;o3;16/06/2023;17/06/2023
37279;4;15.3;9.6;10;0.1;142.9;o3;16/06/2023;17/06/2023
28191;4;17.3;10.5;19.2;0.1;134.6;o3;16/06/2023;17/06/2023
41297;4;14.3;9.3;9.4;0;149.8;o3;16/06/2023;17/06/2023
18111;4;14.6;8.7;9.8;0.1;147.8;o3;16/06/2023;17/06/2023
37183;4;13.3;8.1;13.1;0.1;139.7;o3;16/06/2023;17/06/2023
36208;4;13;7.9;10.5;0.2;145.5;o3;16/06/2023;17/06/2023
18115;4;14.8;9.1;10.6;0.1;147.7;o3;16/06/2023;17/06/2023
18045;4;14;8.9;10.8;0.1;149.1;o3;16/06/2023;17/06/2023
45167;4;16.2;10.2;18.1;0.1;137.5;o3;16/06/2023;17/06/2023
18217;4;13.9;8.7;10.7;0.2;141.8;o3;16/06/2023;17/06/2023
28195;4;17.2;10.4;19;0.1;133.5;o3;16/06/2023;17/06/2023
18204;4;14.4;9.2;9.6;0.1;150.3;o3;16/06/2023;17/06/2023
45036;4;15;8.6;13.8;0.1;144.6;o3;16/06/2023;17/06/2023
36085;4;14.3;8.6;8.6;0.1;154.4;o3;16/06/2023;17/06/2023
41073;4;15;9.3;13.2;0.1;142.8;o3;16/06/2023;17/06/2023
36054;4;12.8;7.5;11.2;0.1;139.5;o3;16/06/2023;17/06/2023
41096;4;15.4;9.3;12.3;0.1;143.9;o3;16/06/2023;17/06/2023
41203;4;15.7;10.4;15.9;0.1;139.8;o3;16/06/2023;17/06/2023
37222;4;13.1;7.9;12.8;0.1;138.9;o3;16/06/2023;17/06/2023
18040;4;14.2;8.9;9.9;0.1;149.9;o3;16/06/2023;17/06/2023
36118;4;14.2;8.2;7.7;0.1;141.9;o3;16/06/2023;17/06/2023
37200;4;14.5;9.5;7.6;0.3;140.5;o3;16/06/2023;17/06/2023
28064;4;18.1;10.6;29.7;0.2;136;o3;16/06/2023;17/06/2023
18212;4;14.5;9.7;10.9;0.1;150.7;o3;16/06/2023;17/06/2023
18187;4;14.1;8.4;11.3;0.2;138.8;o3;16/06/2023;17/06/2023
28031;4;16.4;9.7;14.7;0;132.6;o3;16/06/2023;17/06/2023
41085;4;15.4;9.9;11.1;0;146.9;o3;16/06/2023;17/06/2023
45063;4;14.6;9.3;12.3;0;142.3;o3;16/06/2023;17/06/2023
45331;4;14.6;8.9;11.1;0;141.7;o3;16/06/2023;17/06/2023
18028;4;15.4;9.8;11;0.1;152.3;o3;16/06/2023;17/06/2023
18140;4;14.7;9.6;12.7;0.1;148.6;o3;16/06/2023;17/06/2023
45180;4;15.2;8.9;13.7;0.1;144.7;o3;16/06/2023;17/06/2023
36199;4;14.5;9.2;9.2;0.1;158.2;o3;16/06/2023;17/06/2023
18188;4;14.6;9.4;7.1;0;149;o3;16/06/2023;17/06/2023
18135;4;13.8;8.6;10.8;0.2;142.8;o3;16/06/2023;17/06/2023
36235;4;13.2;8;7.9;0.1;146;o3;16/06/2023;17/06/2023
41249;4;14.4;9.2;10.7;0.1;154;o3;16/06/2023;17/06/2023
36082;4;13.1;8.1;7.3;0.1;144.8;o3;16/06/2023;17/06/2023
18138;4;15.6;9.9;11.9;0.1;151.8;o3;16/06/2023;17/06/2023
41120;4;15.2;9.5;12.2;0.1;141.4;o3;16/06/2023;17/06/2023
41251;4;14.6;9;11.3;0;152.4;o3;16/06/2023;17/06/2023
36124;4;13.7;7.8;8.2;0.1;139;o3;16/06/2023;17/06/2023
36098;4;14.2;8.9;9.9;0.1;157;o3;16/06/2023;17/06/2023
41143;4;15.3;9.4;11.7;0.1;143.5;o3;16/06/2023;17/06/2023
41102;4;15.3;9.4;12.3;0.1;140.8;o3;16/06/2023;17/06/2023
45031;4;16.5;9.4;14.4;0.1;142.1;o3;16/06/2023;17/06/2023
18225;4;14.1;8.8;10.7;0.2;142.9;o3;16/06/2023;17/06/2023
37186;4;13.4;8.4;9.3;0.2;137.6;o3;16/06/2023;17/06/2023
37093;4;13.5;8.6;9.2;0.2;135.5;o3;16/06/2023;17/06/2023
36207;4;11.4;6.9;10.8;0.1;138.3;o3;16/06/2023;17/06/2023
18127;4;13.8;8.8;9;0.1;146.2;o3;16/06/2023;17/06/2023
36156;4;13.4;8.1;10.2;0.2;146.9;o3;16/06/2023;17/06/2023
45196;4;16.2;10.4;16.3;0.1;138;o3;16/06/2023;17/06/2023
36134;4;10.9;6.5;10.6;0;131.8;o3;16/06/2023;17/06/2023
41278;4;14.7;9.1;12;0;139.1;o3;16/06/2023;17/06/2023
28287;4;16.3;9.6;15.5;0;138.2;o3;16/06/2023;17/06/2023
37158;4;14.9;9.1;11;0.1;142;o3;16/06/2023;17/06/2023
18037;4;14.5;9.2;10.9;0;147.8;o3;16/06/2023;17/06/2023
37211;4;13.5;8.1;8.6;0.1;142.1;o3;16/06/2023;17/06/2023
28378;4;17.2;10;13.9;0;132.3;o3;16/06/2023;17/06/2023
41066;4;15.3;10;16.4;0.1;144.1;o3;16/06/2023;17/06/2023
18149;4;14.9;9.3;10;0.1;151.6;o3;16/06/2023;17/06/2023
37126;4;15.1;9.6;9.4;0.7;139.2;o3;16/06/2023;17/06/2023
41184;4;15.1;9.3;11.9;0.1;140;o3;16/06/2023;17/06/2023
37216;4;13.6;8.6;10;0.1;140.4;o3;16/06/2023;17/06/2023
36103;4;12.5;7.7;8.3;0.1;144.6;o3;16/06/2023;17/06/2023
36074;4;12.7;7.6;11.3;0.1;139;o3;16/06/2023;17/06/2023
18164;4;14.4;9.5;11.5;0.1;153.2;o3;16/06/2023;17/06/2023
41130;4;15.9;10.3;14.9;0.1;143.5;o3;16/06/2023;17/06/2023
28424;4;16.8;10;17;0.1;135.5;o3;16/06/2023;17/06/2023
41175;4;14.6;9.1;12.9;0.1;142.7;o3;16/06/2023;17/06/2023
41016;4;13.7;8.5;10.7;0.1;145.4;o3;16/06/2023;17/06/2023
37210;4;14.8;9.6;8.5;0.3;140.1;o3;16/06/2023;17/06/2023
18007;4;14.1;9.3;11.9;0.1;152.6;o3;16/06/2023;17/06/2023
36069;4;12.3;7.5;8.6;0.1;142.7;o3;16/06/2023;17/06/2023
37014;4;14.4;9.2;8.4;0.2;139.3;o3;16/06/2023;17/06/2023
28395;4;17;9.9;13.9;0;132.1;o3;16/06/2023;17/06/2023
45145;4;16.4;8.6;17.6;0.1;145.7;o3;16/06/2023;17/06/2023
36113;4;11.8;7;8.4;0.1;140.7;o3;16/06/2023;17/06/2023
28071;4;17.4;10;14.6;0.1;133.3;o3;16/06/2023;17/06/2023
36044;4;15.9;9.7;26.1;0.2;150.5;o3;16/06/2023;17/06/2023
41137;4;14.5;8.9;10.8;0;135.4;o3;16/06/2023;17/06/2023
28425;4;17.4;10.6;18.3;0.1;133.7;o3;16/06/2023;17/06/2023
36036;4;12.4;7;9;0;135.1;o3;16/06/2023;17/06/2023
41157;4;13.5;8.6;10;0.1;147.1;o3;16/06/2023;17/06/2023
41242;4;13.6;8.5;10.7;0.1;145.1;o3;16/06/2023;17/06/2023
41046;4;14.2;9;10.2;0.1;150.1;o3;16/06/2023;17/06/2023
37038;4;14.6;9.5;7.9;0.3;140.9;o3;16/06/2023;17/06/2023
18039;4;14.3;8.5;11.5;0.1;149.3;o3;16/06/2023;17/06/2023
18065;4;14.4;9.2;7.5;0.1;146.7;o3;16/06/2023;17/06/2023
18231;4;13.8;9.1;11.4;0.1;147;o3;16/06/2023;17/06/2023
45041;4;16.6;9.1;15.8;0.1;143.4;o3;16/06/2023;17/06/2023
37074;4;15.1;9.5;11;0.4;141.4;o3;16/06/2023;17/06/2023
36009;4;14.2;8.6;8.6;0.1;145.6;o3;16/06/2023;17/06/2023
37132;4;13.3;8.1;12.8;0.1;140.2;o3;16/06/2023;17/06/2023
37026;4;12.9;7.7;9.2;0;140.6;o3;16/06/2023;17/06/2023
41125;4;14;9.3;9.8;0;150.5;o3;16/06/2023;17/06/2023
18113;4;14;8.9;10.8;0.2;151.3;o3;16/06/2023;17/06/2023
18175;4;14.3;9.1;11.2;0.2;150.7;o3;16/06/2023;17/06/2023
37111;4;13.2;8.1;9.4;0;139.2;o3;16/06/2023;17/06/2023
36076;4;12;7;10.3;0.1;140.4;o3;16/06/2023;17/06/2023
18101;4;14.4;9.3;11;0.2;151.3;o3;16/06/2023;17/06/2023
36101;4;14.4;8.4;8.5;0.1;144.4;o3;16/06/2023;17/06/2023
37149;4;15.9;9.9;11.9;0.1;143.7;o3;16/06/2023;17/06/2023
45199;4;14.9;7.8;15.4;0.1;144.3;o3;16/06/2023;17/06/2023
18126;4;14.6;9.5;9.8;0.1;151.3;o3;16/06/2023;17/06/2023
36067;4;11.4;6.7;9.3;0;133.5;o3;16/06/2023;17/06/2023
45010;4;16.3;9.3;16.5;0.1;141.7;o3;16/06/2023;17/06/2023
18260;4;14.3;8.8;10.3;0.2;151.3;o3;16/06/2023;17/06/2023
41075;4;15;9.1;12.6;0.1;143.9;o3;16/06/2023;17/06/2023
36125;4;14.7;9.2;9.5;0.1;158.5;o3;16/06/2023;17/06/2023
37076;4;15.1;9.6;10.1;0.5;139;o3;16/06/2023;17/06/2023
28234;4;17.2;10;16.4;0.1;134.6;o3;16/06/2023;17/06/2023
37002;4;15.5;9.4;11.3;0.2;142.2;o3;16/06/2023;17/06/2023
45111;4;16.2;9.4;14.3;0;141.7;o3;16/06/2023;17/06/2023
18074;4;14;8.3;13.1;0.5;151.3;o3;16/06/2023;17/06/2023
45204;4;16;10.3;13.6;0.1;138.6;o3;16/06/2023;17/06/2023
18251;4;13.7;8.5;11.5;0.1;150.7;o3;16/06/2023;17/06/2023
45119;4;16.5;9.4;18.9;0.1;141.9;o3;16/06/2023;17/06/2023
37065;4;13.4;8.6;9.9;0.2;133.6;o3;16/06/2023;17/06/2023
28229;4;18.8;11.2;27.6;0.3;136.7;o3;16/06/2023;17/06/2023
28313;4;16.7;9.9;16.7;0.1;138.1;o3;16/06/2023;17/06/2023
37081;4;15.1;9.3;8.3;0.2;141.9;o3;16/06/2023;17/06/2023
41187;4;14.7;9.1;12.4;0.1;141.8;o3;16/06/2023;17/06/2023
36089;4;14;8.3;8.9;0.1;146.2;o3;16/06/2023;17/06/2023
45280;4;14.8;8.9;15.1;0.1;143.5;o3;16/06/2023;17/06/2023
28200;4;17.9;10.4;15.7;0.1;134.4;o3;16/06/2023;17/06/2023
28164;4;16.6;9.8;18.6;0.1;140.6;o3;16/06/2023;17/06/2023
28056;4;17.7;10.5;24.8;0.1;135.3;o3;16/06/2023;17/06/2023
18249;4;14.7;8.8;10.8;0.1;147.6;o3;16/06/2023;17/06/2023
36226;4;13.3;7.9;9.5;0.2;144.5;o3;16/06/2023;17/06/2023
45281;4;15.5;7.8;17;0.1;144.6;o3;16/06/2023;17/06/2023
41261;4;15.1;9.3;12;0.1;139.4;o3;16/06/2023;17/06/2023
28105;4;16.8;9.9;13.9;0.1;132.8;o3;16/06/2023;17/06/2023
37069;4;12.4;7.6;8.9;0;137.8;o3;16/06/2023;17/06/2023
18270;4;14.4;9.3;10.8;0.1;149.7;o3;16/06/2023;17/06/2023
36037;4;15;9;12.8;0.1;154.3;o3;16/06/2023;17/06/2023
18201;4;14.7;9.6;9;0;150.9;o3;16/06/2023;17/06/2023
36043;4;12.6;7.6;10.4;0.2;143.8;o3;16/06/2023;17/06/2023
18286;4;14.1;8.7;11.1;0.2;151.2;o3;16/06/2023;17/06/2023
37042;4;15.3;9.6;9.8;0.5;139.8;o3;16/06/2023;17/06/2023
18246;4;14.8;8.5;13.6;0.1;148.7;o3;16/06/2023;17/06/2023
37148;4;13.9;8.6;13.5;0.2;137.9;o3;16/06/2023;17/06/2023
18285;4;15.4;9.8;8.9;0.1;150.4;o3;16/06/2023;17/06/2023
41221;4;15.8;9.9;11.9;0.1;145.2;o3;16/06/2023;17/06/2023
41205;4;14.9;9.2;12.9;0;138.8;o3;16/06/2023;17/06/2023
28242;4;17.1;10;17.4;0.1;134.6;o3;16/06/2023;17/06/2023
18182;4;15;9.4;9.5;0.1;148.5;o3;16/06/2023;17/06/2023
45242;4;15.5;8.7;15;0.1;144.5;o3;16/06/2023;17/06/2023
37157;4;11.7;7.3;8.4;0;136.9;o3;16/06/2023;17/06/2023
41065;4;14.8;9.1;12.2;0.1;140.3;o3;16/06/2023;17/06/2023
18233;4;14.4;8.4;12.6;0.2;149.8;o3;16/06/2023;17/06/2023
41025;4;13.9;9.1;9.4;0;143.5;o3;16/06/2023;17/06/2023
18271;4;15.3;9.3;10.2;0.1;152.9;o3;16/06/2023;17/06/2023
18145;4;13.9;8.5;9.7;0.1;148.8;o3;16/06/2023;17/06/2023
41259;4;15.2;9.3;12.5;0.1;140.9;o3;16/06/2023;17/06/2023
45131;4;16.3;9;15.6;0.1;142.7;o3;16/06/2023;17/06/2023
18155;4;14.4;9.5;11.6;0.1;153.2;o3;16/06/2023;17/06/2023
37024;4;15.3;9.7;9.9;0.4;142.2;o3;16/06/2023;17/06/2023
28068;4;17.8;10.5;19;0.1;133.9;o3;16/06/2023;17/06/2023
41036;4;14.6;9.1;11.4;0.1;152.5;o3;16/06/2023;17/06/2023
45179;4;15.6;9.9;15;0.1;137.6;o3;16/06/2023;17/06/2023
37037;4;15.6;9.5;9.8;0.1;142.6;o3;16/06/2023;17/06/2023
45125;4;16;8.7;16.1;0.1;142.5;o3;16/06/2023;17/06/2023
36108;4;13.5;8;8.5;0.2;144.5;o3;16/06/2023;17/06/2023
36171;4;14.5;9.2;10.1;0;158.7;o3;16/06/2023;17/06/2023
36065;4;14.4;9.2;9.5;0;158.7;o3;16/06/2023;17/06/2023
37249;4;15.7;9.6;12.9;0.1;142.5;o3;16/06/2023;17/06/2023
37244;4;14;9.1;9.5;0.3;135.9;o3;16/06/2023;17/06/2023
36022;4;13.7;8;7.8;0.1;143;o3;16/06/2023;17/06/2023
28284;4;16.8;9.8;17.8;0.2;143.7;o3;16/06/2023;17/06/2023
45100;4;16.6;10.4;22.1;0.2;141.6;o3;16/06/2023;17/06/2023
45132;4;16.5;9.1;15.1;0.1;142.5;o3;16/06/2023;17/06/2023
45054;4;16.1;8.8;16.4;0.1;142.5;o3;16/06/2023;17/06/2023
18136;4;13.9;8.9;10.4;0.1;148.2;o3;16/06/2023;17/06/2023
45043;4;15.5;9.7;14.9;0.1;140.7;o3;16/06/2023;17/06/2023
28149;4;17.8;10.1;14.4;0.1;135.6;o3;16/06/2023;17/06/2023
28166;4;17.5;10.1;15.1;0;133.3;o3;16/06/2023;17/06/2023
37116;4;15.4;9.5;11.3;0.1;144.7;o3;16/06/2023;17/06/2023
45170;4;16.3;9.3;17.9;0.1;143.1;o3;16/06/2023;17/06/2023
36126;4;12.1;7.3;9.8;0.3;139.9;o3;16/06/2023;17/06/2023
41164;4;12.8;8;10.8;0.1;141.1;o3;16/06/2023;17/06/2023
28208;4;17.3;10.5;17.4;0.1;135.1;o3;16/06/2023;17/06/2023
28421;4;17.1;10.2;16.4;0.1;136.9;o3;16/06/2023;17/06/2023
18197;4;14.3;9.5;15.8;0.2;149.6;o3;16/06/2023;17/06/2023
37205;4;13.5;8.6;8.8;0.2;137.3;o3;16/06/2023;17/06/2023
28418;4;16;9.4;14;0;137.1;o3;16/06/2023;17/06/2023
41267;4;13.6;8.6;9.4;0;134.7;o3;16/06/2023;17/06/2023
18199;4;14.2;9.3;8.2;0.1;148.2;o3;16/06/2023;17/06/2023
41020;4;15.2;9.4;11.3;0.1;141.5;o3;16/06/2023;17/06/2023
37195;4;16.7;10.5;21.4;0.6;142.4;o3;16/06/2023;17/06/2023
18088;4;14.7;9.3;11.1;0.1;148.4;o3;16/06/2023;17/06/2023
45175;4;15.4;9.9;10.6;0;139.1;o3;16/06/2023;17/06/2023
28081;4;17.1;10;16.9;0.1;135.9;o3;16/06/2023;17/06/2023
37242;4;15.1;9.6;10.8;0.5;141.3;o3;16/06/2023;17/06/2023
36141;4;13.2;7.8;8.8;0.2;143.4;o3;16/06/2023;17/06/2023
18274;4;14.4;8.4;11.9;0.1;149.2;o3;16/06/2023;17/06/2023
45033;4;16.5;9.1;15.5;0.1;142.7;o3;16/06/2023;17/06/2023
45061;4;16.5;8.8;16.5;0.1;145.8;o3;16/06/2023;17/06/2023
37267;4;14.1;8.8;10.8;0.2;143.3;o3;16/06/2023;17/06/2023
45255;4;16.6;8.8;18.2;0.1;145.4;o3;16/06/2023;17/06/2023
45206;4;16.8;9.2;16.7;0.1;144.4;o3;16/06/2023;17/06/2023
36159;4;15.6;9.5;16.4;0.2;148.9;o3;16/06/2023;17/06/2023
28050;4;17.9;10.4;25;0.1;136.2;o3;16/06/2023;17/06/2023
18108;4;14.1;9.2;11.6;0.2;152.1;o3;16/06/2023;17/06/2023
45346;4;16.1;9.6;16.6;0.1;141.4;o3;16/06/2023;17/06/2023
37054;4;16;10.2;19;0.2;143.4;o3;16/06/2023;17/06/2023
36190;4;14.7;9;11.7;0.1;153.9;o3;16/06/2023;17/06/2023
37062;4;15.3;9.6;10.1;0.2;142.2;o3;16/06/2023;17/06/2023
45200;4;14.3;9;10.4;0.1;141.4;o3;16/06/2023;17/06/2023
37027;4;13;8.1;9.7;0.1;139.9;o3;16/06/2023;17/06/2023
18278;4;14;8.9;13.9;0.2;146.5;o3;16/06/2023;17/06/2023
18159;4;14.9;9.5;10;0.1;148.5;o3;16/06/2023;17/06/2023
36232;4;14.1;8.3;8.4;0.1;141.4;o3;16/06/2023;17/06/2023
18030;4;14.4;9;12.8;0.1;147.3;o3;16/06/2023;17/06/2023
45336;4;15.1;9.2;12.2;0;141.3;o3;16/06/2023;17/06/2023
45248;4;16.1;9.8;16;0.1;138.1;o3;16/06/2023;17/06/2023
36095;4;13.5;8.1;10.1;0.2;146.9;o3;16/06/2023;17/06/2023
18256;4;14.8;8.5;12.1;0.1;148.1;o3;16/06/2023;17/06/2023
37079;4;13.1;8.2;9.7;0.1;140.8;o3;16/06/2023;17/06/2023
41220;4;15.3;10;14.4;0.1;146.6;o3;16/06/2023;17/06/2023
28086;4;16.6;9.9;14.5;0.1;133.1;o3;16/06/2023;17/06/2023
18066;4;15.1;9.5;8.3;0.1;149.2;o3;16/06/2023;17/06/2023
41007;4;14.7;9.1;11.7;0.1;139.1;o3;16/06/2023;17/06/2023
45165;4;15.3;8.1;15.6;0.1;144.4;o3;16/06/2023;17/06/2023
18142;4;14.7;9.7;14.4;0.1;150;o3;16/06/2023;17/06/2023
45240;4;16.7;9.7;17.1;0.2;144.1;o3;16/06/2023;17/06/2023
37269;4;12.9;7.8;11.9;0.1;139.1;o3;16/06/2023;17/06/2023
45214;4;16.4;9.6;16.3;0.1;142.8;o3;16/06/2023;17/06/2023
18128;4;15.3;9.6;9.9;0.1;148.5;o3;16/06/2023;17/06/2023
36032;4;12.6;7.4;8.9;0;139.7;o3;16/06/2023;17/06/2023
18161;4;14.2;9;11.3;0.1;148.3;o3;16/06/2023;17/06/2023
45154;4;18;11.4;23;0.2;139.8;o3;16/06/2023;17/06/2023
37212;4;13.1;8.1;9.4;0.1;142;o3;16/06/2023;17/06/2023
37083;4;12.9;7.9;8.4;0.1;141.4;o3;16/06/2023;17/06/2023
37134;4;13.3;8;8.7;0.1;142.3;o3;16/06/2023;17/06/2023
37005;4;14.2;8.7;13.8;0.1;141.9;o3;16/06/2023;17/06/2023
37121;4;13.6;8.3;10.6;0.2;134.3;o3;16/06/2023;17/06/2023
41128;4;16.2;10.8;17.2;0.1;141.2;o3;16/06/2023;17/06/2023
41260;4;15.2;9.8;9.6;0;145.2;o3;16/06/2023;17/06/2023
28245;4;17.3;10.1;18.8;0.1;135.7;o3;16/06/2023;17/06/2023
28041;4;17.2;10;17.3;0.1;135.4;o3;16/06/2023;17/06/2023
18257;4;14.7;8.4;14.7;0.1;149.1;o3;16/06/2023;17/06/2023
45105;4;15.6;8.5;15.5;0.1;144.5;o3;16/06/2023;17/06/2023
45027;4;16.3;9.3;14.6;0.1;142.5;o3;16/06/2023;17/06/2023
45151;4;16.5;9.1;15.3;0.1;142.5;o3;16/06/2023;17/06/2023
28283;4;15.9;9.3;14;0;137.1;o3;16/06/2023;17/06/2023
37185;4;14.4;8.9;10.7;0.1;141.1;o3;16/06/2023;17/06/2023
41265;4;15.3;9.5;11.4;0.1;141.6;o3;16/06/2023;17/06/2023
41201;4;15.1;9.3;11.3;0.1;140.1;o3;16/06/2023;17/06/2023
36122;4;14;8.8;9.7;0;157.2;o3;16/06/2023;17/06/2023
45271;4;14.2;8.5;16.2;0.1;143;o3;16/06/2023;17/06/2023
41118;4;13.9;9.3;10.1;0;150.5;o3;16/06/2023;17/06/2023
37142;4;13.7;8.6;14.6;0.1;140.8;o3;16/06/2023;17/06/2023
37162;4;13;7.9;12.1;0.1;141.2;o3;16/06/2023;17/06/2023
28269;4;17.3;10.2;17.6;0.1;136.5;o3;16/06/2023;17/06/2023
18032;4;14.6;8.4;14;0.3;149.8;o3;16/06/2023;17/06/2023
45070;4;13.6;7.7;13.4;0.1;144;o3;16/06/2023;17/06/2023
45039;4;15.6;9.6;14.3;0.1;142.4;o3;16/06/2023;17/06/2023
41226;4;14.6;9.2;13.2;0.1;141.3;o3;16/06/2023;17/06/2023
28256;4;16.4;9.6;15.1;0.1;136.6;o3;16/06/2023;17/06/2023
28108;4;15.9;9.3;13.7;0;137.4;o3;16/06/2023;17/06/2023
18006;4;14.5;9;8.8;0;150;o3;16/06/2023;17/06/2023
36097;4;14.6;8.7;8.9;0.1;154.8;o3;16/06/2023;17/06/2023
28389;4;15.7;9.3;14.1;0.1;135.9;o3;16/06/2023;17/06/2023
18178;4;13.7;9.2;14.4;0.1;146.7;o3;16/06/2023;17/06/2023
28187;4;17.9;10.2;24.9;0.2;136.7;o3;16/06/2023;17/06/2023
36234;4;13;8;11.9;0.1;148.6;o3;16/06/2023;17/06/2023
36079;4;13.8;8.4;8.8;0.1;145.8;o3;16/06/2023;17/06/2023
41155;4;15.3;10;13.5;0.1;143.6;o3;16/06/2023;17/06/2023
28360;4;17.9;10.5;17.1;0.1;133.8;o3;16/06/2023;17/06/2023
28170;4;17.7;10.3;19.1;0.1;134.8;o3;16/06/2023;17/06/2023
28301;4;17.8;10.6;22;0.1;134.3;o3;16/06/2023;17/06/2023
45184;4;15.2;9.3;13.8;0.1;143.1;o3;16/06/2023;17/06/2023
45021;4;16.4;9.1;15.2;0.1;142.2;o3;16/06/2023;17/06/2023
18195;4;14.2;9.2;11.9;0.1;150;o3;16/06/2023;17/06/2023
